RowID,OrderID,OrderDate,ShipMode,CustomerID,CustomerName,Segment,City,State,Country,Region,ProductID,Category,Sub-Category,Sales,Quantity,Discount,Profit,Returned
6719,IN-2023-68274,2023-11-16,Second Class,AA-10645,Anna Andreadi,Consumer,Medan,Sumatera Utara,Indonesia,Southeast Asia,FUR-FU-10003540,Furniture,Furnishings,64.2765,5,0.27,7.8765,No
6720,IN-2023-28304,2023-11-16,Standard Class,KT-16465,Kean Takahito,Consumer,Singapore,Downtown Core,Singapore,Southeast Asia,OFF-FA-10004527,Office Supplies,Fasteners,54.36,4,0,9.72,No
6721,IN-2023-28304,2023-11-16,Standard Class,KT-16465,Kean Takahito,Consumer,Singapore,Downtown Core,Singapore,Southeast Asia,TEC-CO-10003951,Technology,Copiers,1462.14,6,0,321.66,No
6722,IN-2023-16992,2023-11-16,Second Class,SC-20575,Sonia Cooley,Consumer,Huizhou,Guangdong,China,North Asia,OFF-ST-10000306,Office Supplies,Storage,370.26,6,0,55.44,No
6723,IN-2023-16992,2023-11-16,Second Class,SC-20575,Sonia Cooley,Consumer,Huizhou,Guangdong,China,North Asia,FUR-BO-10000699,Furniture,Bookcases,666.72,4,0,73.32,No
6724,IN-2023-16397,2023-11-16,Second Class,KD-16270,Karen Daniels,Consumer,Murray Bridge,South Australia,Australia,Oceania,FUR-FU-10002665,Furniture,Furnishings,33.642,2,0.1,10.782,No
6725,ID-2023-14318,2023-11-16,Second Class,RB-19465,Rick Bensley,Home Office,Lahore,Punjab,Pakistan,Central Asia,TEC-MA-10002871,Technology,Machines,59.025,1,0.5,-22.455,No
6726,IN-2023-82260,2023-11-16,Second Class,TC-21535,Tracy Collins,Home Office,Alice Springs,Northern Territory,Australia,Oceania,TEC-PH-10002962,Technology,Phones,1287.96,2,0,489.42,No
6727,IN-2023-82260,2023-11-16,Second Class,TC-21535,Tracy Collins,Home Office,Alice Springs,Northern Territory,Australia,Oceania,OFF-EN-10000378,Office Supplies,Envelopes,148.68,4,0,5.88,No
6728,IN-2023-82260,2023-11-16,Second Class,TC-21535,Tracy Collins,Home Office,Alice Springs,Northern Territory,Australia,Oceania,OFF-FA-10001115,Office Supplies,Fasteners,47.88,4,0,2.28,No
6729,ID-2023-24412,2023-11-17,Standard Class,AH-10030,Aaron Hawkins,Corporate,Manila,Metro Manila,Philippines,Southeast Asia,FUR-CH-10004009,Furniture,Chairs,205.74,2,0.25,-5.52,No
6730,ID-2023-24412,2023-11-17,Standard Class,AH-10030,Aaron Hawkins,Corporate,Manila,Metro Manila,Philippines,Southeast Asia,OFF-LA-10001185,Office Supplies,Labels,7.854,2,0.45,-0.606,No
6731,ID-2023-24412,2023-11-17,Standard Class,AH-10030,Aaron Hawkins,Corporate,Manila,Metro Manila,Philippines,Southeast Asia,TEC-CO-10001531,Technology,Copiers,378.9045,3,0.35,69.9345,No
6732,IN-2023-86285,2023-11-17,Second Class,JH-15910,Jonathan Howell,Consumer,Wellington,Wellington,New Zealand,Oceania,OFF-BI-10001397,Office Supplies,Binders,30.96,2,0,7.74,No
6733,IN-2023-86285,2023-11-17,Second Class,JH-15910,Jonathan Howell,Consumer,Wellington,Wellington,New Zealand,Oceania,OFF-BI-10001885,Office Supplies,Binders,22.14,2,0,9.06,No
6734,IN-2023-86285,2023-11-17,Second Class,JH-15910,Jonathan Howell,Consumer,Wellington,Wellington,New Zealand,Oceania,OFF-BI-10002524,Office Supplies,Binders,15.24,2,0,4.98,No
6735,IN-2023-86285,2023-11-17,Second Class,JH-15910,Jonathan Howell,Consumer,Wellington,Wellington,New Zealand,Oceania,OFF-ST-10001173,Office Supplies,Storage,48.45,1,0,0,No
6736,IN-2023-86285,2023-11-17,Second Class,JH-15910,Jonathan Howell,Consumer,Wellington,Wellington,New Zealand,Oceania,OFF-LA-10000818,Office Supplies,Labels,25.92,4,0,12.6,No
6737,IN-2023-86285,2023-11-17,Second Class,JH-15910,Jonathan Howell,Consumer,Wellington,Wellington,New Zealand,Oceania,FUR-FU-10004031,Furniture,Furnishings,216.3,2,0,45.42,No
6738,IN-2023-86285,2023-11-17,Second Class,JH-15910,Jonathan Howell,Consumer,Wellington,Wellington,New Zealand,Oceania,FUR-CH-10004050,Furniture,Chairs,911.04,2,0,282.42,No
6739,IN-2023-15340,2023-11-18,First Class,TC-21535,Tracy Collins,Home Office,Shanghai,Shanghai,China,North Asia,FUR-BO-10001192,Furniture,Bookcases,366.84,1,0,157.74,No
6740,IN-2023-15340,2023-11-18,First Class,TC-21535,Tracy Collins,Home Office,Shanghai,Shanghai,China,North Asia,FUR-BO-10004699,Furniture,Bookcases,287.94,2,0,0,No
6741,IN-2023-37103,2023-11-19,Same Day,DB-13360,Dennis Bolton,Home Office,Bekasi,Jawa Barat,Indonesia,Southeast Asia,OFF-BI-10003475,Office Supplies,Binders,39.5661,7,0.17,13.7361,No
6742,IN-2023-37103,2023-11-19,Same Day,DB-13360,Dennis Bolton,Home Office,Bekasi,Jawa Barat,Indonesia,Southeast Asia,OFF-PA-10003418,Office Supplies,Paper,54.2826,6,0.47,-13.3974,No
6743,IN-2023-36081,2023-11-19,Standard Class,RA-19885,Ruben Ausman,Corporate,Aurangabad,Bihar,India,Central Asia,OFF-AR-10001518,Office Supplies,Art,107.76,4,0,45.24,No
6744,IN-2023-36081,2023-11-19,Standard Class,RA-19885,Ruben Ausman,Corporate,Aurangabad,Bihar,India,Central Asia,OFF-FA-10001082,Office Supplies,Fasteners,26.37,3,0,0.45,No
6745,IN-2023-73188,2023-11-19,Standard Class,JK-16120,Julie Kriz,Home Office,Melbourne,Victoria,Australia,Oceania,FUR-CH-10003580,Furniture,Chairs,266.355,5,0.1,115.305,No
6746,ID-2023-36312,2023-11-19,Standard Class,BP-11290,Beth Paige,Consumer,Bangkok,Bangkok,Thailand,Southeast Asia,OFF-FA-10002058,Office Supplies,Fasteners,5.6127,1,0.47,-2.7573,Yes
6747,IN-2023-52398,2023-11-19,Standard Class,PF-19165,Philip Fox,Consumer,Lucknow,Uttar Pradesh,India,Central Asia,TEC-PH-10000822,Technology,Phones,249.18,2,0,59.76,No
6748,ID-2023-64739,2023-11-20,Standard Class,JS-15595,Jill Stevenson,Corporate,Manila,Metro Manila,Philippines,Southeast Asia,OFF-PA-10003418,Office Supplies,Paper,18.777,2,0.45,-3.783,No
6749,IN-2023-39147,2023-11-20,First Class,CM-12160,Charles McCrossin,Consumer,Bunbury,Western Australia,Australia,Oceania,OFF-EN-10002140,Office Supplies,Envelopes,99.144,6,0.1,24.084,No
6750,IN-2023-45412,2023-11-20,Standard Class,JH-16180,Justin Hirsh,Consumer,Manila,Metro Manila,Philippines,Southeast Asia,FUR-FU-10001045,Furniture,Furnishings,165.42,4,0.25,55.14,No
6751,IN-2023-51292,2023-11-20,Standard Class,JL-15175,James Lanier,Home Office,Shenyang,Liaoning,China,North Asia,FUR-TA-10000038,Furniture,Tables,1837.206,3,0.3,183.636,No
6752,IN-2023-55639,2023-11-20,Standard Class,MK-18160,Mike Kennedy,Consumer,Takamatsu,Kagawa,Japan,North Asia,OFF-AR-10003554,Office Supplies,Art,148.41,3,0,34.11,Yes
6753,IN-2023-42864,2023-11-20,Same Day,TC-21295,Toby Carlisle,Consumer,Bangkok,Bangkok,Thailand,Southeast Asia,OFF-AP-10002573,Office Supplies,Appliances,1798.6764,4,0.17,86.6364,No
6754,IN-2023-42864,2023-11-20,Same Day,TC-21295,Toby Carlisle,Consumer,Bangkok,Bangkok,Thailand,Southeast Asia,TEC-PH-10003348,Technology,Phones,344.8152,3,0.17,99.6552,No
6755,IN-2023-42864,2023-11-20,Same Day,TC-21295,Toby Carlisle,Consumer,Bangkok,Bangkok,Thailand,Southeast Asia,OFF-LA-10000506,Office Supplies,Labels,52.2315,9,0.47,-17.9685,No
6756,IN-2023-22886,2023-11-20,Standard Class,BB-10990,Barry Blumstein,Corporate,Seremban,Negeri Sembilan,Malaysia,Southeast Asia,FUR-FU-10001477,Furniture,Furnishings,651.96,6,0,110.7,No
6757,IN-2023-48128,2023-11-21,Standard Class,EH-13945,Eric Hoffmann,Consumer,Jakarta,Jakarta,Indonesia,Southeast Asia,FUR-BO-10001641,Furniture,Bookcases,133.3341,1,0.07,40.1241,No
6758,IN-2023-16544,2023-11-21,Standard Class,BW-11065,Barry Weirich,Consumer,Murray Bridge,South Australia,Australia,Oceania,OFF-SU-10002911,Office Supplies,Supplies,59.778,3,0.1,11.898,No
6759,IN-2023-16544,2023-11-21,Standard Class,BW-11065,Barry Weirich,Consumer,Murray Bridge,South Australia,Australia,Oceania,OFF-EN-10002048,Office Supplies,Envelopes,177.768,8,0.1,7.848,No
6760,IN-2023-16544,2023-11-21,Standard Class,BW-11065,Barry Weirich,Consumer,Murray Bridge,South Australia,Australia,Oceania,TEC-AC-10000860,Technology,Accessories,148.878,3,0.1,3.258,No
6761,IN-2023-16544,2023-11-21,Standard Class,BW-11065,Barry Weirich,Consumer,Murray Bridge,South Australia,Australia,Oceania,OFF-PA-10002477,Office Supplies,Paper,86.076,4,0.1,37.236,No
6762,IN-2023-16544,2023-11-21,Standard Class,BW-11065,Barry Weirich,Consumer,Murray Bridge,South Australia,Australia,Oceania,OFF-SU-10000789,Office Supplies,Supplies,56.43,2,0.1,16.29,No
6763,IN-2023-16544,2023-11-21,Standard Class,BW-11065,Barry Weirich,Consumer,Murray Bridge,South Australia,Australia,Oceania,OFF-BI-10003031,Office Supplies,Binders,36.288,4,0.1,9.648,No
6764,ID-2023-52006,2023-11-21,Standard Class,JS-15595,Jill Stevenson,Corporate,Bangkok,Bangkok,Thailand,Southeast Asia,OFF-SU-10002742,Office Supplies,Supplies,167.268,8,0.47,-50.652,No
6765,ID-2023-52006,2023-11-21,Standard Class,JS-15595,Jill Stevenson,Corporate,Bangkok,Bangkok,Thailand,Southeast Asia,OFF-SU-10002543,Office Supplies,Supplies,26.7438,2,0.47,-20.7162,No
6766,ID-2023-52006,2023-11-21,Standard Class,JS-15595,Jill Stevenson,Corporate,Bangkok,Bangkok,Thailand,Southeast Asia,FUR-TA-10004757,Furniture,Tables,136.869,1,0.57,-98.691,No
6767,ID-2023-49822,2023-11-21,Standard Class,SP-20620,Stefania Perrino,Corporate,Multan,Punjab,Pakistan,Central Asia,FUR-FU-10000339,Furniture,Furnishings,351.936,4,0.2,-70.464,No
6768,IN-2023-67469,2023-11-21,Standard Class,CC-12550,Clay Cheatham,Consumer,Armidale,New South Wales,Australia,Oceania,TEC-AC-10001600,Technology,Accessories,363.825,7,0.1,133.245,No
6769,IN-2023-67469,2023-11-21,Standard Class,CC-12550,Clay Cheatham,Consumer,Armidale,New South Wales,Australia,Oceania,FUR-FU-10003736,Furniture,Furnishings,395.82,4,0.1,175.86,No
6770,IN-2023-60588,2023-11-21,Same Day,HM-14860,Harry Marie,Corporate,Jieyang,Guangdong,China,North Asia,OFF-ST-10002714,Office Supplies,Storage,21.48,2,0,8.76,No
6771,IN-2023-60588,2023-11-21,Same Day,HM-14860,Harry Marie,Corporate,Jieyang,Guangdong,China,North Asia,FUR-CH-10004312,Furniture,Chairs,94.8,2,0,22.74,No
6772,IN-2023-60588,2023-11-21,Same Day,HM-14860,Harry Marie,Corporate,Jieyang,Guangdong,China,North Asia,OFF-ST-10002085,Office Supplies,Storage,402.39,3,0,193.14,No
6773,IN-2023-86621,2023-11-21,Same Day,BM-11785,Bryan Mills,Consumer,Tauranga,Bay of Plenty,New Zealand,Oceania,OFF-ST-10000299,Office Supplies,Storage,108.48,2,0,45.54,No
6774,IN-2023-82477,2023-11-21,Standard Class,RH-19510,Rick Huthwaite,Home Office,Canberra,Australian Capital Territory,Australia,Oceania,OFF-AR-10001479,Office Supplies,Art,55.86,2,0,21.78,No
6775,ID-2023-10909,2023-11-22,Standard Class,CP-12340,Christine Phan,Corporate,Multan,Punjab,Pakistan,Central Asia,OFF-BI-10002301,Office Supplies,Binders,8.01,3,0.5,-2.43,No
6776,ID-2023-10909,2023-11-22,Standard Class,CP-12340,Christine Phan,Corporate,Multan,Punjab,Pakistan,Central Asia,FUR-BO-10003301,Furniture,Bookcases,405.144,3,0.2,-0.036,No
6777,ID-2023-26806,2023-11-22,Standard Class,PR-18880,Patrick Ryan,Consumer,Mumbai,Maharashtra,India,Central Asia,TEC-PH-10000688,Technology,Phones,369.72,6,0.5,-140.58,No
6778,IN-2023-14248,2023-11-22,Standard Class,MO-17500,Mary O'Rourke,Consumer,Matsudo,Chiba,Japan,North Asia,TEC-CO-10002040,Technology,Copiers,636.36,2,0,267.24,No
6779,IN-2023-19267,2023-11-23,First Class,RD-19480,Rick Duston,Consumer,Sydney,New South Wales,Australia,Oceania,TEC-CO-10000972,Technology,Copiers,757.08,5,0.1,302.73,No
6780,IN-2023-44033,2023-11-23,Standard Class,SV-20785,Stewart Visinsky,Consumer,Ho Chi Minh City,Ho Chí Minh City,Vietnam,Southeast Asia,OFF-BI-10002853,Office Supplies,Binders,28.4607,3,0.17,10.2807,No
6781,IN-2023-44033,2023-11-23,Standard Class,SV-20785,Stewart Visinsky,Consumer,Ho Chi Minh City,Ho Chí Minh City,Vietnam,Southeast Asia,OFF-EN-10001154,Office Supplies,Envelopes,14.94,2,0.17,-2.7,No
6782,IN-2023-12505,2023-11-23,Standard Class,ME-17725,Max Engle,Consumer,Suzhou,Anhui,China,North Asia,FUR-CH-10002944,Furniture,Chairs,446.4,5,0,26.7,No
6783,IN-2023-12505,2023-11-23,Standard Class,ME-17725,Max Engle,Consumer,Suzhou,Anhui,China,North Asia,TEC-AC-10004652,Technology,Accessories,77.04,2,0,16.92,No
6784,IN-2023-12505,2023-11-23,Standard Class,ME-17725,Max Engle,Consumer,Suzhou,Anhui,China,North Asia,OFF-PA-10004260,Office Supplies,Paper,40.32,3,0,14.85,No
6785,IN-2023-12505,2023-11-23,Standard Class,ME-17725,Max Engle,Consumer,Suzhou,Anhui,China,North Asia,OFF-FA-10002388,Office Supplies,Fasteners,23.94,2,0,1.14,No
6786,IN-2023-12505,2023-11-23,Standard Class,ME-17725,Max Engle,Consumer,Suzhou,Anhui,China,North Asia,TEC-AC-10001463,Technology,Accessories,95.64,2,0,17.16,No
6787,ID-2023-80125,2023-11-23,Second Class,SC-20440,Shaun Chance,Corporate,Auckland,Auckland,New Zealand,Oceania,OFF-PA-10001691,Office Supplies,Paper,35.748,2,0.4,-17.292,No
6788,ID-2023-80125,2023-11-23,Second Class,SC-20440,Shaun Chance,Corporate,Auckland,Auckland,New Zealand,Oceania,OFF-PA-10004673,Office Supplies,Paper,18.432,1,0.4,-4.608,No
6789,IN-2023-69982,2023-11-24,Second Class,MV-18190,Mike Vittorini,Consumer,Toowoomba,Queensland,Australia,Oceania,OFF-AR-10002847,Office Supplies,Art,35.721,3,0.1,1.521,No
6790,IN-2023-69982,2023-11-24,Second Class,MV-18190,Mike Vittorini,Consumer,Toowoomba,Queensland,Australia,Oceania,OFF-PA-10000951,Office Supplies,Paper,58.752,2,0.1,-2.628,No
6791,IN-2023-69982,2023-11-24,Second Class,MV-18190,Mike Vittorini,Consumer,Toowoomba,Queensland,Australia,Oceania,OFF-LA-10004738,Office Supplies,Labels,38.772,4,0.1,12.492,No
6792,IN-2023-17734,2023-11-24,Second Class,PW-19240,Pierre Wener,Consumer,Melbourne,Victoria,Australia,Oceania,OFF-EN-10003520,Office Supplies,Envelopes,51.354,6,0.1,11.934,No
6793,IN-2023-38139,2023-11-24,Standard Class,RB-19465,Rick Bensley,Home Office,Melbourne,Victoria,Australia,Oceania,FUR-CH-10003336,Furniture,Chairs,168.237,3,0.1,11.187,No
6794,IN-2023-41100,2023-11-24,Second Class,TA-21385,Tom Ashbrook,Home Office,Jingmen,Hubei,China,North Asia,TEC-CO-10001382,Technology,Copiers,497.16,4,0,154.08,No
6795,IN-2023-22298,2023-11-25,Standard Class,EB-14170,Evan Bailliet,Consumer,Jieyang,Guangdong,China,North Asia,TEC-PH-10004559,Technology,Phones,369.45,3,0,84.96,Yes
6796,IN-2023-22298,2023-11-25,Standard Class,EB-14170,Evan Bailliet,Consumer,Jieyang,Guangdong,China,North Asia,OFF-AR-10001329,Office Supplies,Art,139.86,9,0,40.5,Yes
6797,IN-2023-22298,2023-11-25,Standard Class,EB-14170,Evan Bailliet,Consumer,Jieyang,Guangdong,China,North Asia,OFF-FA-10001718,Office Supplies,Fasteners,50.4,6,0,10.98,Yes
6798,IN-2023-30663,2023-11-26,First Class,SV-20815,Stuart Van,Corporate,Vadodara,Gujarat,India,Central Asia,TEC-CO-10004535,Technology,Copiers,1590.6,5,0,572.55,No
6799,IN-2023-30663,2023-11-26,First Class,SV-20815,Stuart Van,Corporate,Vadodara,Gujarat,India,Central Asia,OFF-EN-10002119,Office Supplies,Envelopes,189.63,7,0,85.26,No
6800,IN-2023-30663,2023-11-26,First Class,SV-20815,Stuart Van,Corporate,Vadodara,Gujarat,India,Central Asia,FUR-CH-10004584,Furniture,Chairs,281.88,3,0,121.14,No
6801,IN-2023-53819,2023-11-26,Second Class,TB-21595,Troy Blackwell,Consumer,Patna,Bihar,India,Central Asia,FUR-FU-10004509,Furniture,Furnishings,180.36,4,0,52.2,No
6802,IN-2023-53819,2023-11-26,Second Class,TB-21595,Troy Blackwell,Consumer,Patna,Bihar,India,Central Asia,TEC-PH-10003488,Technology,Phones,682.95,5,0,116.1,No
6803,IN-2023-53819,2023-11-26,Second Class,TB-21595,Troy Blackwell,Consumer,Patna,Bihar,India,Central Asia,OFF-AR-10004148,Office Supplies,Art,22.74,2,0,4.32,No
6804,IN-2023-53819,2023-11-26,Second Class,TB-21595,Troy Blackwell,Consumer,Patna,Bihar,India,Central Asia,OFF-EN-10004755,Office Supplies,Envelopes,61.47,3,0,16.56,No
6805,ID-2023-14766,2023-11-26,First Class,HM-14980,Henry MacAllister,Consumer,Melbourne,Victoria,Australia,Oceania,FUR-BO-10001668,Furniture,Bookcases,309.042,2,0.1,-20.658,No
6806,ID-2023-83065,2023-11-26,Standard Class,BO-11350,Bill Overfelt,Corporate,Rockhampton,Queensland,Australia,Oceania,OFF-BI-10003519,Office Supplies,Binders,144.576,8,0.4,-60.384,No
6807,ID-2023-83065,2023-11-26,Standard Class,BO-11350,Bill Overfelt,Corporate,Rockhampton,Queensland,Australia,Oceania,OFF-AP-10001018,Office Supplies,Appliances,101.268,2,0.4,-18.612,No
6808,ID-2023-83065,2023-11-26,Standard Class,BO-11350,Bill Overfelt,Corporate,Rockhampton,Queensland,Australia,Oceania,TEC-PH-10002713,Technology,Phones,182.52,4,0.4,-6.12,No
6809,IN-2023-21535,2023-11-27,Standard Class,LS-17230,Lycoris Saunders,Consumer,Xiangtan,Hunan,China,North Asia,OFF-AR-10004656,Office Supplies,Art,97.74,2,0,21.48,No
6810,IN-2023-21535,2023-11-27,Standard Class,LS-17230,Lycoris Saunders,Consumer,Xiangtan,Hunan,China,North Asia,FUR-FU-10000735,Furniture,Furnishings,325.8,3,0,48.87,No
6811,IN-2023-21535,2023-11-27,Standard Class,LS-17230,Lycoris Saunders,Consumer,Xiangtan,Hunan,China,North Asia,OFF-FA-10002636,Office Supplies,Fasteners,31.14,3,0,2.43,No
6812,ID-2023-37964,2023-11-27,Standard Class,SW-20275,Scott Williamson,Consumer,Toowoomba,Queensland,Australia,Oceania,FUR-FU-10004780,Furniture,Furnishings,594.54,6,0.1,-59.58,No
6813,ID-2023-37964,2023-11-27,Standard Class,SW-20275,Scott Williamson,Consumer,Toowoomba,Queensland,Australia,Oceania,OFF-EN-10004503,Office Supplies,Envelopes,107.055,5,0.1,33.255,No
6814,IN-2023-40687,2023-11-27,Standard Class,PL-18925,Paul Lucas,Home Office,Weifang,Shandong,China,North Asia,OFF-SU-10003522,Office Supplies,Supplies,221.13,7,0,97.23,No
6815,IN-2023-40687,2023-11-27,Standard Class,PL-18925,Paul Lucas,Home Office,Weifang,Shandong,China,North Asia,TEC-CO-10004897,Technology,Copiers,1175.4,4,0,493.56,No
6816,IN-2023-40687,2023-11-27,Standard Class,PL-18925,Paul Lucas,Home Office,Weifang,Shandong,China,North Asia,FUR-CH-10002872,Furniture,Chairs,1391.76,3,0,97.38,No
6817,IN-2023-40687,2023-11-27,Standard Class,PL-18925,Paul Lucas,Home Office,Weifang,Shandong,China,North Asia,FUR-FU-10004074,Furniture,Furnishings,124.95,5,0,29.85,No
6818,IN-2023-40687,2023-11-27,Standard Class,PL-18925,Paul Lucas,Home Office,Weifang,Shandong,China,North Asia,TEC-PH-10004402,Technology,Phones,442.2,5,0,185.7,No
6819,ID-2023-64011,2023-11-27,Standard Class,JH-16180,Justin Hirsh,Consumer,Jakarta,Jakarta,Indonesia,Southeast Asia,OFF-EN-10003316,Office Supplies,Envelopes,15.6456,2,0.47,-9.7944,No
6820,ID-2023-64011,2023-11-27,Standard Class,JH-16180,Justin Hirsh,Consumer,Jakarta,Jakarta,Indonesia,Southeast Asia,OFF-SU-10000723,Office Supplies,Supplies,73.4103,3,0.47,-38.8197,No
6821,ID-2023-64011,2023-11-27,Standard Class,JH-16180,Justin Hirsh,Consumer,Jakarta,Jakarta,Indonesia,Southeast Asia,OFF-BI-10002287,Office Supplies,Binders,13.3464,2,0.17,3.0264,No
6822,ID-2023-64011,2023-11-27,Standard Class,JH-16180,Justin Hirsh,Consumer,Jakarta,Jakarta,Indonesia,Southeast Asia,OFF-FA-10003596,Office Supplies,Fasteners,15.2322,2,0.47,-5.2278,No
6823,ID-2023-23845,2023-11-27,Standard Class,PH-18790,Patricia Hirasaki,Home Office,Brisbane,Queensland,Australia,Oceania,TEC-CO-10000452,Technology,Copiers,656.991,3,0.1,-65.709,No
6824,ID-2023-23845,2023-11-27,Standard Class,PH-18790,Patricia Hirasaki,Home Office,Brisbane,Queensland,Australia,Oceania,TEC-AC-10001254,Technology,Accessories,417.204,4,0.1,134.364,No
6825,ID-2023-23845,2023-11-27,Standard Class,PH-18790,Patricia Hirasaki,Home Office,Brisbane,Queensland,Australia,Oceania,FUR-CH-10004082,Furniture,Chairs,228.204,4,0.1,65.844,No
6826,IN-2023-59454,2023-11-27,Standard Class,MO-17950,Michael Oakman,Consumer,Sydney,New South Wales,Australia,Oceania,FUR-CH-10002209,Furniture,Chairs,101.412,2,0.1,20.232,Yes
6827,IN-2023-85186,2023-11-27,Standard Class,AG-10390,Allen Goldenen,Consumer,Wollongong,New South Wales,Australia,Oceania,TEC-AC-10003569,Technology,Accessories,88.26,2,0,28.2,No
6828,IN-2023-85186,2023-11-27,Standard Class,AG-10390,Allen Goldenen,Consumer,Wollongong,New South Wales,Australia,Oceania,OFF-ST-10004341,Office Supplies,Storage,536.64,4,0,64.32,No
6829,IN-2023-85186,2023-11-27,Standard Class,AG-10390,Allen Goldenen,Consumer,Wollongong,New South Wales,Australia,Oceania,OFF-LA-10000901,Office Supplies,Labels,37.08,4,0,1.8,No
6830,IN-2023-85186,2023-11-27,Standard Class,AG-10390,Allen Goldenen,Consumer,Wollongong,New South Wales,Australia,Oceania,TEC-CO-10000415,Technology,Copiers,892.44,6,0,44.46,No
6831,IN-2023-85186,2023-11-27,Standard Class,AG-10390,Allen Goldenen,Consumer,Wollongong,New South Wales,Australia,Oceania,TEC-PH-10001824,Technology,Phones,504.36,4,0,201.72,No
6832,IN-2023-51236,2023-11-28,Standard Class,AS-10240,Alan Shonely,Consumer,Melbourne,Victoria,Australia,Oceania,TEC-PH-10002742,Technology,Phones,634.392,4,0.1,77.472,No
6833,IN-2023-32917,2023-11-28,Standard Class,AH-10585,Angele Hood,Consumer,Kabul,Kabul,Afghanistan,Central Asia,FUR-CH-10002940,Furniture,Chairs,417.42,6,0,45.9,No
6834,IN-2023-60700,2023-11-29,Second Class,MC-17845,Michael Chen,Consumer,Gwalior,Madhya Pradesh,India,Central Asia,FUR-TA-10001889,Furniture,Tables,1850.46,2,0,259.02,No
6835,IN-2023-37852,2023-11-29,Standard Class,FH-14350,Fred Harton,Consumer,Guangzhou,Guangdong,China,North Asia,OFF-EN-10000539,Office Supplies,Envelopes,10.74,1,0,0.21,No
6836,IN-2023-37852,2023-11-29,Standard Class,FH-14350,Fred Harton,Consumer,Guangzhou,Guangdong,China,North Asia,OFF-FA-10004910,Office Supplies,Fasteners,41.55,5,0,2.85,No
6837,IN-2023-37852,2023-11-29,Standard Class,FH-14350,Fred Harton,Consumer,Guangzhou,Guangdong,China,North Asia,FUR-CH-10003581,Furniture,Chairs,1818.84,4,0,654.72,No
6838,IN-2023-37852,2023-11-29,Standard Class,FH-14350,Fred Harton,Consumer,Guangzhou,Guangdong,China,North Asia,TEC-CO-10003393,Technology,Copiers,239.28,2,0,7.14,No
6839,ID-2023-74007,2023-11-29,Standard Class,MS-17770,Maxwell Schwartz,Consumer,Port Macquarie,New South Wales,Australia,Oceania,TEC-CO-10001410,Technology,Copiers,634.23,5,0.1,-49.47,No
6840,ID-2023-74007,2023-11-29,Standard Class,MS-17770,Maxwell Schwartz,Consumer,Port Macquarie,New South Wales,Australia,Oceania,FUR-TA-10000962,Furniture,Tables,3232.845,5,0.3,-277.155,No
6841,IN-2023-54428,2023-11-29,Standard Class,GT-14635,Grant Thornton,Corporate,Nowra,New South Wales,Australia,Oceania,OFF-EN-10000657,Office Supplies,Envelopes,84.78,4,0.1,21.66,No
6842,IN-2023-55170,2023-11-29,Standard Class,TC-20980,Tamara Chand,Corporate,Chennai,Tamil Nadu,India,Central Asia,OFF-FA-10004839,Office Supplies,Fasteners,39,2,0,12.06,No
6843,IN-2023-55170,2023-11-29,Standard Class,TC-20980,Tamara Chand,Corporate,Chennai,Tamil Nadu,India,Central Asia,FUR-CH-10002872,Furniture,Chairs,1391.76,3,0,97.38,No
6844,IN-2023-55170,2023-11-29,Standard Class,TC-20980,Tamara Chand,Corporate,Chennai,Tamil Nadu,India,Central Asia,OFF-FA-10004739,Office Supplies,Fasteners,33.36,2,0,13.98,No
6845,IN-2023-37628,2023-11-29,Second Class,AR-10570,Anemone Ratner,Consumer,Dhaka,Dhaka,Bangladesh,Central Asia,FUR-BO-10000175,Furniture,Bookcases,488.16,4,0,136.68,No
6846,IN-2023-37628,2023-11-29,Second Class,AR-10570,Anemone Ratner,Consumer,Dhaka,Dhaka,Bangladesh,Central Asia,FUR-FU-10001477,Furniture,Furnishings,434.64,4,0,73.8,No
6847,IN-2023-37628,2023-11-29,Second Class,AR-10570,Anemone Ratner,Consumer,Dhaka,Dhaka,Bangladesh,Central Asia,TEC-CO-10004143,Technology,Copiers,125.73,1,0,47.76,No
6848,IN-2023-19568,2023-11-29,Standard Class,JK-16120,Julie Kriz,Home Office,Dubbo,New South Wales,Australia,Oceania,TEC-PH-10001535,Technology,Phones,907.2,8,0.1,110.88,No
6849,IN-2023-19568,2023-11-29,Standard Class,JK-16120,Julie Kriz,Home Office,Dubbo,New South Wales,Australia,Oceania,TEC-PH-10002152,Technology,Phones,136.998,2,0.1,31.938,No
6850,IN-2023-19568,2023-11-29,Standard Class,JK-16120,Julie Kriz,Home Office,Dubbo,New South Wales,Australia,Oceania,TEC-AC-10003668,Technology,Accessories,309.987,3,0.1,61.947,No
6851,IN-2023-19568,2023-11-29,Standard Class,JK-16120,Julie Kriz,Home Office,Dubbo,New South Wales,Australia,Oceania,OFF-PA-10003969,Office Supplies,Paper,133.65,5,0.1,50.4,No
6852,ID-2023-47862,2023-11-30,First Class,JD-15790,John Dryer,Consumer,Valenzuela,Metro Manila,Philippines,Southeast Asia,FUR-CH-10004312,Furniture,Chairs,106.65,3,0.25,-1.44,No
6853,IN-2023-48282,2023-11-30,Standard Class,TT-21460,Tonja Turnell,Home Office,Medan,Sumatera Utara,Indonesia,Southeast Asia,FUR-BO-10000610,Furniture,Bookcases,232.686,2,0.07,105.066,No
